# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-01-19 09:30:57 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01571500 Yellow Breeches Creek near Camp Hill, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01571500
#            TS   parameter     Description
#        122083       00065     Gage height, feet
#        122084       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	122083_00065	122083_00065_cd	122084_00060	122084_00060_cd
USGS	01571500	2021-01-09 14:15	EST	1.38	P	229	P
USGS	01571500	2021-01-09 14:30	EST	1.38	P	229	P
USGS	01571500	2021-01-09 14:45	EST	1.39	P	232	P
USGS	01571500	2021-01-09 15:00	EST	1.38	P	229	P
USGS	01571500	2021-01-09 15:15	EST	1.38	P	229	P
USGS	01571500	2021-01-09 15:30	EST	1.38	P	229	P
USGS	01571500	2021-01-09 15:45	EST	1.38	P	229	P
USGS	01571500	2021-01-09 16:00	EST	1.38	P	229	P
USGS	01571500	2021-01-09 16:15	EST	1.38	P	229	P
USGS	01571500	2021-01-09 16:30	EST	1.38	P	229	P
USGS	01571500	2021-01-09 16:45	EST	1.38	P	229	P
USGS	01571500	2021-01-09 17:00	EST	1.38	P	229	P
USGS	01571500	2021-01-09 17:15	EST	1.37	P	227	P
USGS	01571500	2021-01-09 17:30	EST	1.37	P	227	P
USGS	01571500	2021-01-09 17:45	EST	1.37	P	227	P
USGS	01571500	2021-01-09 18:00	EST	1.37	P	227	P
USGS	01571500	2021-01-09 18:15	EST	1.37	P	227	P
USGS	01571500	2021-01-09 18:30	EST	1.37	P	227	P
USGS	01571500	2021-01-09 18:45	EST	1.37	P	227	P
USGS	01571500	2021-01-09 19:00	EST	1.37	P	227	P
USGS	01571500	2021-01-09 19:15	EST	1.37	P	227	P
USGS	01571500	2021-01-09 19:30	EST	1.36	P	224	P
USGS	01571500	2021-01-09 19:45	EST	1.37	P	227	P
USGS	01571500	2021-01-09 20:00	EST	1.37	P	227	P
USGS	01571500	2021-01-09 20:15	EST	1.37	P	227	P
USGS	01571500	2021-01-09 20:30	EST	1.37	P	227	P
USGS	01571500	2021-01-09 20:45	EST	1.37	P	227	P
USGS	01571500	2021-01-09 21:00	EST	1.37	P	227	P
USGS	01571500	2021-01-09 21:15	EST	1.37	P	227	P
USGS	01571500	2021-01-09 21:30	EST	1.37	P	227	P
USGS	01571500	2021-01-09 21:45	EST	1.37	P	227	P
USGS	01571500	2021-01-09 22:00	EST	1.37	P	227	P
USGS	01571500	2021-01-09 22:15	EST	1.37	P	227	P
USGS	01571500	2021-01-09 22:30	EST	1.37	P	227	P
USGS	01571500	2021-01-09 22:45	EST	1.37	P	227	P
USGS	01571500	2021-01-09 23:00	EST	1.37	P	227	P
USGS	01571500	2021-01-09 23:15	EST	1.37	P	227	P
USGS	01571500	2021-01-09 23:30	EST	1.37	P	227	P
USGS	01571500	2021-01-09 23:45	EST	1.37	P	227	P
USGS	01571500	2021-01-10 00:00	EST	1.37	P	227	P
USGS	01571500	2021-01-10 00:15	EST	1.37	P	227	P
USGS	01571500	2021-01-10 00:30	EST	1.37	P	227	P
USGS	01571500	2021-01-10 00:45	EST	1.37	P	227	P
USGS	01571500	2021-01-10 01:00	EST	1.37	P	227	P
USGS	01571500	2021-01-10 01:15	EST	1.37	P	227	P
USGS	01571500	2021-01-10 01:30	EST	1.37	P	227	P
USGS	01571500	2021-01-10 01:45	EST	1.37	P	227	P
USGS	01571500	2021-01-10 02:00	EST	1.37	P	227	P
USGS	01571500	2021-01-10 02:15	EST	1.36	P	224	P
USGS	01571500	2021-01-10 02:30	EST	1.36	P	224	P
USGS	01571500	2021-01-10 02:45	EST	1.37	P	227	P
USGS	01571500	2021-01-10 03:00	EST	1.37	P	227	P
USGS	01571500	2021-01-10 03:15	EST	1.37	P	227	P
USGS	01571500	2021-01-10 03:30	EST	1.36	P	224	P
USGS	01571500	2021-01-10 03:45	EST	1.36	P	224	P
USGS	01571500	2021-01-10 04:00	EST	1.36	P	224	P
USGS	01571500	2021-01-10 04:15	EST	1.36	P	224	P
USGS	01571500	2021-01-10 04:30	EST	1.36	P	224	P
USGS	01571500	2021-01-10 04:45	EST	1.36	P	224	P
USGS	01571500	2021-01-10 05:00	EST	1.36	P	224	P
USGS	01571500	2021-01-10 05:15	EST	1.36	P	224	P
USGS	01571500	2021-01-10 05:30	EST	1.36	P	224	P
USGS	01571500	2021-01-10 05:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 06:00	EST	1.35	P	222	P
USGS	01571500	2021-01-10 06:15	EST	1.35	P	222	P
USGS	01571500	2021-01-10 06:30	EST	1.35	P	222	P
USGS	01571500	2021-01-10 06:45	EST	1.36	P	224	P
USGS	01571500	2021-01-10 07:00	EST	1.35	P	222	P
USGS	01571500	2021-01-10 07:15	EST	1.36	P	224	P
USGS	01571500	2021-01-10 07:30	EST	1.35	P	222	P
USGS	01571500	2021-01-10 07:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 08:00	EST	1.35	P	222	P
USGS	01571500	2021-01-10 08:15	EST	1.35	P	222	P
USGS	01571500	2021-01-10 08:30	EST	1.35	P	222	P
USGS	01571500	2021-01-10 08:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 09:00	EST	1.35	P	222	P
USGS	01571500	2021-01-10 09:15	EST	1.35	P	222	P
USGS	01571500	2021-01-10 09:30	EST	1.35	P	222	P
USGS	01571500	2021-01-10 09:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 10:00	EST	1.35	P	222	P
USGS	01571500	2021-01-10 10:15	EST	1.35	P	222	P
USGS	01571500	2021-01-10 10:30	EST	1.35	P	222	P
USGS	01571500	2021-01-10 10:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 11:00	EST	1.35	P	222	P
USGS	01571500	2021-01-10 11:15	EST	1.35	P	222	P
USGS	01571500	2021-01-10 11:30	EST	1.35	P	222	P
USGS	01571500	2021-01-10 11:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 12:00	EST	1.35	P	222	P
USGS	01571500	2021-01-10 12:15	EST	1.35	P	222	P
USGS	01571500	2021-01-10 12:30	EST	1.35	P	222	P
USGS	01571500	2021-01-10 12:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 13:00	EST	1.35	P	222	P
USGS	01571500	2021-01-10 13:15	EST	1.34	P	219	P
USGS	01571500	2021-01-10 13:30	EST	1.35	P	222	P
USGS	01571500	2021-01-10 13:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 14:00	EST	1.34	P	219	P
USGS	01571500	2021-01-10 14:15	EST	1.35	P	222	P
USGS	01571500	2021-01-10 14:30	EST	1.34	P	219	P
USGS	01571500	2021-01-10 14:45	EST	1.35	P	222	P
USGS	01571500	2021-01-10 15:00	EST	1.34	P	219	P
USGS	01571500	2021-01-10 15:15	EST	1.34	P	219	P
USGS	01571500	2021-01-10 15:30	EST	1.34	P	219	P
USGS	01571500	2021-01-10 15:45	EST	1.34	P	219	P
USGS	01571500	2021-01-10 16:00	EST	1.34	P	219	P
USGS	01571500	2021-01-10 16:15	EST	1.34	P	219	P
USGS	01571500	2021-01-10 16:30	EST	1.34	P	219	P
USGS	01571500	2021-01-10 16:45	EST	1.34	P	219	P
USGS	01571500	2021-01-10 17:00	EST	1.34	P	219	P
USGS	01571500	2021-01-10 17:15	EST	1.34	P	219	P
USGS	01571500	2021-01-10 17:30	EST	1.33	P	217	P
USGS	01571500	2021-01-10 17:45	EST	1.34	P	219	P
USGS	01571500	2021-01-10 18:00	EST	1.34	P	219	P
USGS	01571500	2021-01-10 18:15	EST	1.33	P	217	P
USGS	01571500	2021-01-10 18:30	EST	1.34	P	219	P
USGS	01571500	2021-01-10 18:45	EST	1.33	P	217	P
USGS	01571500	2021-01-10 19:00	EST	1.33	P	217	P
USGS	01571500	2021-01-10 19:15	EST	1.33	P	217	P
USGS	01571500	2021-01-10 19:30	EST	1.33	P	217	P
USGS	01571500	2021-01-10 19:45	EST	1.33	P	217	P
USGS	01571500	2021-01-10 20:00	EST	1.33	P	217	P
USGS	01571500	2021-01-10 20:15	EST	1.33	P	217	P
USGS	01571500	2021-01-10 20:30	EST	1.33	P	217	P
USGS	01571500	2021-01-10 20:45	EST	1.33	P	217	P
USGS	01571500	2021-01-10 21:00	EST	1.33	P	217	P
USGS	01571500	2021-01-10 21:15	EST	1.33	P	217	P
USGS	01571500	2021-01-10 21:30	EST	1.33	P	217	P
USGS	01571500	2021-01-10 21:45	EST	1.33	P	217	P
USGS	01571500	2021-01-10 22:00	EST	1.33	P	217	P
USGS	01571500	2021-01-10 22:15	EST	1.33	P	217	P
USGS	01571500	2021-01-10 22:30	EST	1.33	P	217	P
USGS	01571500	2021-01-10 22:45	EST	1.33	P	217	P
USGS	01571500	2021-01-10 23:00	EST	1.33	P	217	P
USGS	01571500	2021-01-10 23:15	EST	1.33	P	217	P
USGS	01571500	2021-01-10 23:30	EST	1.33	P	217	P
USGS	01571500	2021-01-10 23:45	EST	1.33	P	217	P
USGS	01571500	2021-01-11 00:00	EST	1.33	P	217	P
USGS	01571500	2021-01-11 00:15	EST	1.33	P	217	P
USGS	01571500	2021-01-11 00:30	EST	1.33	P	217	P
USGS	01571500	2021-01-11 00:45	EST	1.33	P	217	P
USGS	01571500	2021-01-11 01:00	EST	1.33	P	217	P
USGS	01571500	2021-01-11 01:15	EST	1.33	P	217	P
USGS	01571500	2021-01-11 01:30	EST	1.33	P	217	P
USGS	01571500	2021-01-11 01:45	EST	1.33	P	217	P
USGS	01571500	2021-01-11 02:00	EST	1.33	P	217	P
USGS	01571500	2021-01-11 02:15	EST	1.33	P	217	P
USGS	01571500	2021-01-11 02:30	EST	1.33	P	217	P
USGS	01571500	2021-01-11 02:45	EST	1.33	P	217	P
USGS	01571500	2021-01-11 03:00	EST	1.33	P	217	P
USGS	01571500	2021-01-11 03:15	EST	1.33	P	217	P
USGS	01571500	2021-01-11 03:30	EST	1.33	P	217	P
USGS	01571500	2021-01-11 03:45	EST	1.33	P	217	P
USGS	01571500	2021-01-11 04:00	EST	1.32	P	215	P
USGS	01571500	2021-01-11 04:15	EST	1.33	P	217	P
USGS	01571500	2021-01-11 04:30	EST	1.32	P	215	P
USGS	01571500	2021-01-11 04:45	EST	1.32	P	215	P
USGS	01571500	2021-01-11 05:00	EST	1.32	P	215	P
USGS	01571500	2021-01-11 05:15	EST	1.32	P	215	P
USGS	01571500	2021-01-11 05:30	EST	1.32	P	215	P
USGS	01571500	2021-01-11 05:45	EST	1.32	P	215	P
USGS	01571500	2021-01-11 06:00	EST	1.32	P	215	P
USGS	01571500	2021-01-11 06:15	EST	1.32	P	215	P
USGS	01571500	2021-01-11 06:30	EST	1.32	P	215	P
USGS	01571500	2021-01-11 06:45	EST	1.32	P	215	P
USGS	01571500	2021-01-11 07:00	EST	1.32	P	215	P
USGS	01571500	2021-01-11 07:15	EST	1.32	P	215	P
USGS	01571500	2021-01-11 07:30	EST	1.32	P	215	P
USGS	01571500	2021-01-11 07:45	EST	1.32	P	215	P
USGS	01571500	2021-01-11 08:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 08:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 08:30	EST	1.32	P	215	P
USGS	01571500	2021-01-11 08:45	EST	1.32	P	215	P
USGS	01571500	2021-01-11 09:00	EST	1.32	P	215	P
USGS	01571500	2021-01-11 09:15	EST	1.32	P	215	P
USGS	01571500	2021-01-11 09:30	EST	1.32	P	215	P
USGS	01571500	2021-01-11 09:45	EST	1.32	P	215	P
USGS	01571500	2021-01-11 10:00	EST	1.32	P	215	P
USGS	01571500	2021-01-11 10:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 10:30	EST	1.32	P	215	P
USGS	01571500	2021-01-11 10:45	EST	1.32	P	215	P
USGS	01571500	2021-01-11 11:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 11:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 11:30	EST	1.31	P	212	P
USGS	01571500	2021-01-11 11:45	EST	1.31	P	212	P
USGS	01571500	2021-01-11 12:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 12:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 12:30	EST	1.31	P	212	P
USGS	01571500	2021-01-11 12:45	EST	1.31	P	212	P
USGS	01571500	2021-01-11 13:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 13:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 13:30	EST	1.31	P	212	P
USGS	01571500	2021-01-11 13:45	EST	1.31	P	212	P
USGS	01571500	2021-01-11 14:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 14:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 14:30	EST	1.30	P	210	P
USGS	01571500	2021-01-11 14:45	EST	1.30	P	210	P
USGS	01571500	2021-01-11 15:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 15:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 15:30	EST	1.31	P	212	P
USGS	01571500	2021-01-11 15:45	EST	1.31	P	212	P
USGS	01571500	2021-01-11 16:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 16:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 16:30	EST	1.31	P	212	P
USGS	01571500	2021-01-11 16:45	EST	1.30	P	210	P
USGS	01571500	2021-01-11 17:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 17:15	EST	1.30	P	210	P
USGS	01571500	2021-01-11 17:30	EST	1.30	P	210	P
USGS	01571500	2021-01-11 17:45	EST	1.31	P	212	P
USGS	01571500	2021-01-11 18:00	EST	1.30	P	210	P
USGS	01571500	2021-01-11 18:15	EST	1.30	P	210	P
USGS	01571500	2021-01-11 18:30	EST	1.30	P	210	P
USGS	01571500	2021-01-11 18:45	EST	1.30	P	210	P
USGS	01571500	2021-01-11 19:00	EST	1.30	P	210	P
USGS	01571500	2021-01-11 19:15	EST	1.30	P	210	P
USGS	01571500	2021-01-11 19:30	EST	1.30	P	210	P
USGS	01571500	2021-01-11 19:45	EST	1.30	P	210	P
USGS	01571500	2021-01-11 20:00	EST	1.30	P	210	P
USGS	01571500	2021-01-11 20:15	EST	1.30	P	210	P
USGS	01571500	2021-01-11 20:30	EST	1.30	P	210	P
USGS	01571500	2021-01-11 20:45	EST	1.31	P	212	P
USGS	01571500	2021-01-11 21:00	EST	1.30	P	210	P
USGS	01571500	2021-01-11 21:15	EST	1.31	P	212	P
USGS	01571500	2021-01-11 21:30	EST	1.30	P	210	P
USGS	01571500	2021-01-11 21:45	EST	1.30	P	210	P
USGS	01571500	2021-01-11 22:00	EST	1.30	P	210	P
USGS	01571500	2021-01-11 22:15	EST	1.30	P	210	P
USGS	01571500	2021-01-11 22:30	EST	1.30	P	210	P
USGS	01571500	2021-01-11 22:45	EST	1.30	P	210	P
USGS	01571500	2021-01-11 23:00	EST	1.31	P	212	P
USGS	01571500	2021-01-11 23:15	EST	1.30	P	210	P
USGS	01571500	2021-01-11 23:30	EST	1.31	P	212	P
USGS	01571500	2021-01-11 23:45	EST	1.31	P	212	P
USGS	01571500	2021-01-12 00:00	EST	1.31	P	212	P
USGS	01571500	2021-01-12 00:15	EST	1.31	P	212	P
USGS	01571500	2021-01-12 00:30	EST	1.31	P	212	P
USGS	01571500	2021-01-12 00:45	EST	1.31	P	212	P
USGS	01571500	2021-01-12 01:00	EST	1.31	P	212	P
USGS	01571500	2021-01-12 01:15	EST	1.31	P	212	P
USGS	01571500	2021-01-12 01:30	EST	1.31	P	212	P
USGS	01571500	2021-01-12 01:45	EST	1.31	P	212	P
USGS	01571500	2021-01-12 02:00	EST	1.31	P	212	P
USGS	01571500	2021-01-12 02:15	EST	1.31	P	212	P
USGS	01571500	2021-01-12 02:30	EST	1.31	P	212	P
USGS	01571500	2021-01-12 02:45	EST	1.31	P	212	P
USGS	01571500	2021-01-12 03:00	EST	1.30	P	210	P
USGS	01571500	2021-01-12 03:15	EST	1.30	P	210	P
USGS	01571500	2021-01-12 03:30	EST	1.30	P	210	P
USGS	01571500	2021-01-12 03:45	EST	1.30	P	210	P
USGS	01571500	2021-01-12 04:00	EST	1.30	P	210	P
USGS	01571500	2021-01-12 04:15	EST	1.30	P	210	P
USGS	01571500	2021-01-12 04:30	EST	1.29	P	207	P
USGS	01571500	2021-01-12 04:45	EST	1.29	P	207	P
USGS	01571500	2021-01-12 05:00	EST	1.29	P	207	P
USGS	01571500	2021-01-12 05:15	EST	1.29	P	207	P
USGS	01571500	2021-01-12 05:30	EST	1.29	P	207	P
USGS	01571500	2021-01-12 05:45	EST	1.29	P	207	P
USGS	01571500	2021-01-12 06:00	EST	1.29	P	207	P
USGS	01571500	2021-01-12 06:15	EST	1.29	P	207	P
USGS	01571500	2021-01-12 06:30	EST	1.29	P	207	P
USGS	01571500	2021-01-12 06:45	EST	1.29	P	207	P
USGS	01571500	2021-01-12 07:00	EST	1.29	P	207	P
USGS	01571500	2021-01-12 07:15	EST	1.29	P	207	P
USGS	01571500	2021-01-12 07:30	EST	1.28	P	205	P
USGS	01571500	2021-01-12 07:45	EST	1.29	P	207	P
USGS	01571500	2021-01-12 08:00	EST	1.29	P	207	P
USGS	01571500	2021-01-12 08:15	EST	1.29	P	207	P
USGS	01571500	2021-01-12 08:30	EST	1.29	P	207	P
USGS	01571500	2021-01-12 08:45	EST	1.29	P	207	P
USGS	01571500	2021-01-12 09:00	EST	1.29	P	207	P
USGS	01571500	2021-01-12 09:15	EST	1.29	P	207	P
USGS	01571500	2021-01-12 09:30	EST	1.29	P	207	P
USGS	01571500	2021-01-12 09:45	EST	1.29	P	207	P
USGS	01571500	2021-01-12 10:00	EST	1.29	P	207	P
USGS	01571500	2021-01-12 10:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 10:30	EST	1.29	P	207	P
USGS	01571500	2021-01-12 10:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 11:00	EST	1.29	P	207	P
USGS	01571500	2021-01-12 11:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 11:30	EST	1.28	P	205	P
USGS	01571500	2021-01-12 11:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 12:00	EST	1.29	P	207	P
USGS	01571500	2021-01-12 12:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 12:30	EST	1.28	P	205	P
USGS	01571500	2021-01-12 12:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 13:00	EST	1.28	P	205	P
USGS	01571500	2021-01-12 13:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 13:30	EST	1.28	P	205	P
USGS	01571500	2021-01-12 13:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 14:00	EST	1.28	P	205	P
USGS	01571500	2021-01-12 14:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 14:30	EST	1.27	P	203	P
USGS	01571500	2021-01-12 14:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 15:00	EST	1.28	P	205	P
USGS	01571500	2021-01-12 15:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 15:30	EST	1.27	P	203	P
USGS	01571500	2021-01-12 15:45	EST	1.27	P	203	P
USGS	01571500	2021-01-12 16:00	EST	1.27	P	203	P
USGS	01571500	2021-01-12 16:15	EST	1.27	P	203	P
USGS	01571500	2021-01-12 16:30	EST	1.27	P	203	P
USGS	01571500	2021-01-12 16:45	EST	1.27	P	203	P
USGS	01571500	2021-01-12 17:00	EST	1.27	P	203	P
USGS	01571500	2021-01-12 17:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 17:30	EST	1.27	P	203	P
USGS	01571500	2021-01-12 17:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 18:00	EST	1.28	P	205	P
USGS	01571500	2021-01-12 18:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 18:30	EST	1.28	P	205	P
USGS	01571500	2021-01-12 18:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 19:00	EST	1.28	P	205	P
USGS	01571500	2021-01-12 19:15	EST	1.27	P	203	P
USGS	01571500	2021-01-12 19:30	EST	1.27	P	203	P
USGS	01571500	2021-01-12 19:45	EST	1.27	P	203	P
USGS	01571500	2021-01-12 20:00	EST	1.27	P	203	P
USGS	01571500	2021-01-12 20:15	EST	1.27	P	203	P
USGS	01571500	2021-01-12 20:30	EST	1.27	P	203	P
USGS	01571500	2021-01-12 20:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 21:00	EST	1.27	P	203	P
USGS	01571500	2021-01-12 21:15	EST	1.28	P	205	P
USGS	01571500	2021-01-12 21:30	EST	1.28	P	205	P
USGS	01571500	2021-01-12 21:45	EST	1.28	P	205	P
USGS	01571500	2021-01-12 22:00	EST	1.27	P	203	P
USGS	01571500	2021-01-12 22:15	EST	1.27	P	203	P
USGS	01571500	2021-01-12 22:30	EST	1.27	P	203	P
USGS	01571500	2021-01-12 22:45	EST	1.27	P	203	P
USGS	01571500	2021-01-12 23:00	EST	1.27	P	203	P
USGS	01571500	2021-01-12 23:15	EST	1.27	P	203	P
USGS	01571500	2021-01-12 23:30	EST	1.28	P	205	P
USGS	01571500	2021-01-12 23:45	EST	1.28	P	205	P
USGS	01571500	2021-01-13 00:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 00:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 00:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 00:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 01:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 01:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 01:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 01:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 02:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 02:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 02:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 02:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 03:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 03:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 03:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 03:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 04:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 04:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 04:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 04:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 05:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 05:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 05:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 05:45	EST	1.28	P	205	P
USGS	01571500	2021-01-13 06:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 06:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 06:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 06:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 07:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 07:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 07:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 07:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 08:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 08:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 08:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 08:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 09:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 09:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 09:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 09:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 10:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 10:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 10:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 10:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 11:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 11:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 11:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 11:45	EST	1.27	P	203	P
USGS	01571500	2021-01-13 12:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 12:15	EST	1.27	P	203	P
USGS	01571500	2021-01-13 12:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 12:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 13:00	EST	1.27	P	203	P
USGS	01571500	2021-01-13 13:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 13:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 13:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 14:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 14:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 14:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 14:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 15:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 15:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 15:30	EST	1.27	P	203	P
USGS	01571500	2021-01-13 15:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 16:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 16:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 16:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 16:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 17:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 17:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 17:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 17:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 18:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 18:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 18:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 18:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 19:00	EST	1.25	P	198	P
USGS	01571500	2021-01-13 19:15	EST	1.25	P	198	P
USGS	01571500	2021-01-13 19:30	EST	1.25	P	198	P
USGS	01571500	2021-01-13 19:45	EST	1.25	P	198	P
USGS	01571500	2021-01-13 20:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 20:15	EST	1.25	P	198	P
USGS	01571500	2021-01-13 20:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 20:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 21:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 21:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 21:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 21:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 22:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 22:15	EST	1.26	P	200	P
USGS	01571500	2021-01-13 22:30	EST	1.26	P	200	P
USGS	01571500	2021-01-13 22:45	EST	1.26	P	200	P
USGS	01571500	2021-01-13 23:00	EST	1.26	P	200	P
USGS	01571500	2021-01-13 23:15	EST	1.26	P	200	P
