# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,
# retrieved: 2021-01-19 09:30:57 EST       (vaww01),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
"#    USGS 01571500 Yellow Breeches Creek near Camp Hill, PA",,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 01571500,,,,,,,
#            TS   parameter     Description,,,,,,,
"#        122083       00065     Gage height, feet",,,,,,,
"#        122084       00060     Discharge, cubic feet per second",,,,,,,
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,
# ,,,,,,,
agency_cd,site_no,datetime,tz_cd,122083_00065,122083_00065_cd,122084_00060,122084_00060_cd
USGS,1571500,1/9/21 17:15,EST,1.37,P,227,P
USGS,1571500,1/9/21 17:30,EST,1.37,P,227,P
USGS,1571500,1/9/21 17:45,EST,1.37,P,227,P
USGS,1571500,1/9/21 18:00,EST,1.37,P,227,P
USGS,1571500,1/9/21 18:15,EST,1.37,P,227,P
USGS,1571500,1/9/21 18:30,EST,1.37,P,227,P
USGS,1571500,1/9/21 18:45,EST,1.37,P,227,P
USGS,1571500,1/9/21 19:00,EST,1.37,P,227,P
USGS,1571500,1/9/21 19:15,EST,1.37,P,227,P
USGS,1571500,1/9/21 19:30,EST,1.36,P,224,P
USGS,1571500,1/9/21 19:45,EST,1.37,P,227,P
USGS,1571500,1/9/21 20:00,EST,1.37,P,227,P
USGS,1571500,1/9/21 20:15,EST,1.37,P,227,P
USGS,1571500,1/9/21 20:30,EST,1.37,P,227,P
USGS,1571500,1/9/21 20:45,EST,1.37,P,227,P
USGS,1571500,1/9/21 21:00,EST,1.37,P,227,P
USGS,1571500,1/9/21 21:15,EST,1.37,P,227,P
USGS,1571500,1/9/21 21:30,EST,1.37,P,227,P
USGS,1571500,1/9/21 21:45,EST,1.37,P,227,P
USGS,1571500,1/9/21 22:00,EST,1.37,P,227,P
USGS,1571500,1/9/21 22:15,EST,1.37,P,227,P
USGS,1571500,1/9/21 22:30,EST,1.37,P,227,P
USGS,1571500,1/9/21 22:45,EST,1.37,P,227,P
USGS,1571500,1/9/21 23:00,EST,1.37,P,227,P
USGS,1571500,1/9/21 23:15,EST,1.37,P,227,P
USGS,1571500,1/9/21 23:30,EST,1.37,P,227,P
USGS,1571500,1/9/21 23:45,EST,1.37,P,227,P
USGS,1571500,1/10/21 0:00,EST,1.37,P,227,P
USGS,1571500,1/10/21 0:15,EST,1.37,P,227,P
USGS,1571500,1/10/21 0:30,EST,1.37,P,227,P
USGS,1571500,1/10/21 0:45,EST,1.37,P,227,P
USGS,1571500,1/10/21 1:00,EST,1.37,P,227,P
USGS,1571500,1/10/21 1:15,EST,1.37,P,227,P
USGS,1571500,1/10/21 1:30,EST,1.37,P,227,P
USGS,1571500,1/10/21 1:45,EST,1.37,P,227,P
USGS,1571500,1/10/21 2:00,EST,1.37,P,227,P
USGS,1571500,1/10/21 2:15,EST,1.36,P,224,P
USGS,1571500,1/10/21 2:30,EST,1.36,P,224,P
USGS,1571500,1/10/21 2:45,EST,1.37,P,227,P
USGS,1571500,1/10/21 3:00,EST,1.37,P,227,P
USGS,1571500,1/10/21 3:15,EST,1.37,P,227,P
USGS,1571500,1/10/21 3:30,EST,1.36,P,224,P
USGS,1571500,1/10/21 3:45,EST,1.36,P,224,P
USGS,1571500,1/10/21 4:00,EST,1.36,P,224,P
USGS,1571500,1/10/21 4:15,EST,1.36,P,224,P
USGS,1571500,1/10/21 4:30,EST,1.36,P,224,P
USGS,1571500,1/10/21 4:45,EST,1.36,P,224,P
USGS,1571500,1/10/21 5:00,EST,1.36,P,224,P
USGS,1571500,1/10/21 5:15,EST,1.36,P,224,P
USGS,1571500,1/10/21 5:30,EST,1.36,P,224,P
USGS,1571500,1/10/21 5:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 6:00,EST,1.35,P,222,P
USGS,1571500,1/10/21 6:15,EST,1.35,P,222,P
USGS,1571500,1/10/21 6:30,EST,1.35,P,222,P
USGS,1571500,1/10/21 6:45,EST,1.36,P,224,P
USGS,1571500,1/10/21 7:00,EST,1.35,P,222,P
USGS,1571500,1/10/21 7:15,EST,1.36,P,224,P
USGS,1571500,1/10/21 7:30,EST,1.35,P,222,P
USGS,1571500,1/10/21 7:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 8:00,EST,1.35,P,222,P
USGS,1571500,1/10/21 8:15,EST,1.35,P,222,P
USGS,1571500,1/10/21 8:30,EST,1.35,P,222,P
USGS,1571500,1/10/21 8:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 9:00,EST,1.35,P,222,P
USGS,1571500,1/10/21 9:15,EST,1.35,P,222,P
USGS,1571500,1/10/21 9:30,EST,1.35,P,222,P
USGS,1571500,1/10/21 9:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 10:00,EST,1.35,P,222,P
USGS,1571500,1/10/21 10:15,EST,1.35,P,222,P
USGS,1571500,1/10/21 10:30,EST,1.35,P,222,P
USGS,1571500,1/10/21 10:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 11:00,EST,1.35,P,222,P
USGS,1571500,1/10/21 11:15,EST,1.35,P,222,P
USGS,1571500,1/10/21 11:30,EST,1.35,P,222,P
USGS,1571500,1/10/21 11:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 12:00,EST,1.35,P,222,P
USGS,1571500,1/10/21 12:15,EST,1.35,P,222,P
USGS,1571500,1/10/21 12:30,EST,1.35,P,222,P
USGS,1571500,1/10/21 12:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 13:00,EST,1.35,P,222,P
USGS,1571500,1/10/21 13:15,EST,1.34,P,219,P
USGS,1571500,1/10/21 13:30,EST,1.35,P,222,P
USGS,1571500,1/10/21 13:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 14:00,EST,1.34,P,219,P
USGS,1571500,1/10/21 14:15,EST,1.35,P,222,P
USGS,1571500,1/10/21 14:30,EST,1.34,P,219,P
USGS,1571500,1/10/21 14:45,EST,1.35,P,222,P
USGS,1571500,1/10/21 15:00,EST,1.34,P,219,P
USGS,1571500,1/10/21 15:15,EST,1.34,P,219,P
USGS,1571500,1/10/21 15:30,EST,1.34,P,219,P
USGS,1571500,1/10/21 15:45,EST,1.34,P,219,P
USGS,1571500,1/10/21 16:00,EST,1.34,P,219,P
USGS,1571500,1/10/21 16:15,EST,1.34,P,219,P
USGS,1571500,1/10/21 16:30,EST,1.34,P,219,P
USGS,1571500,1/10/21 16:45,EST,1.34,P,219,P
USGS,1571500,1/10/21 17:00,EST,1.34,P,219,P
USGS,1571500,1/10/21 17:15,EST,1.34,P,219,P
USGS,1571500,1/10/21 17:30,EST,1.33,P,217,P
USGS,1571500,1/10/21 17:45,EST,1.34,P,219,P
USGS,1571500,1/10/21 18:00,EST,1.34,P,219,P
USGS,1571500,1/10/21 18:15,EST,1.33,P,217,P
USGS,1571500,1/10/21 18:30,EST,1.34,P,219,P
USGS,1571500,1/10/21 18:45,EST,1.33,P,217,P
USGS,1571500,1/10/21 19:00,EST,1.33,P,217,P
USGS,1571500,1/10/21 19:15,EST,1.33,P,217,P
USGS,1571500,1/10/21 19:30,EST,1.33,P,217,P
USGS,1571500,1/10/21 19:45,EST,1.33,P,217,P
USGS,1571500,1/10/21 20:00,EST,1.33,P,217,P
USGS,1571500,1/10/21 20:15,EST,1.33,P,217,P
USGS,1571500,1/10/21 20:30,EST,1.33,P,217,P
USGS,1571500,1/10/21 20:45,EST,1.33,P,217,P
USGS,1571500,1/10/21 21:00,EST,1.33,P,217,P
USGS,1571500,1/10/21 21:15,EST,1.33,P,217,P
USGS,1571500,1/10/21 21:30,EST,1.33,P,217,P
USGS,1571500,1/10/21 21:45,EST,1.33,P,217,P
USGS,1571500,1/10/21 22:00,EST,1.33,P,217,P
USGS,1571500,1/10/21 22:15,EST,1.33,P,217,P
USGS,1571500,1/10/21 22:30,EST,1.33,P,217,P
USGS,1571500,1/10/21 22:45,EST,1.33,P,217,P
USGS,1571500,1/10/21 23:00,EST,1.33,P,217,P
USGS,1571500,1/10/21 23:15,EST,1.33,P,217,P
USGS,1571500,1/10/21 23:30,EST,1.33,P,217,P
USGS,1571500,1/10/21 23:45,EST,1.33,P,217,P
USGS,1571500,1/11/21 0:00,EST,1.33,P,217,P
USGS,1571500,1/11/21 0:15,EST,1.33,P,217,P
USGS,1571500,1/11/21 0:30,EST,1.33,P,217,P
USGS,1571500,1/11/21 0:45,EST,1.33,P,217,P
USGS,1571500,1/11/21 1:00,EST,1.33,P,217,P
USGS,1571500,1/11/21 1:15,EST,1.33,P,217,P
USGS,1571500,1/11/21 1:30,EST,1.33,P,217,P
USGS,1571500,1/11/21 1:45,EST,1.33,P,217,P
USGS,1571500,1/11/21 2:00,EST,1.33,P,217,P
USGS,1571500,1/11/21 2:15,EST,1.33,P,217,P
USGS,1571500,1/11/21 2:30,EST,1.33,P,217,P
USGS,1571500,1/11/21 2:45,EST,1.33,P,217,P
USGS,1571500,1/11/21 3:00,EST,1.33,P,217,P
USGS,1571500,1/11/21 3:15,EST,1.33,P,217,P
USGS,1571500,1/11/21 3:30,EST,1.33,P,217,P
USGS,1571500,1/11/21 3:45,EST,1.33,P,217,P
USGS,1571500,1/11/21 4:00,EST,1.32,P,215,P
USGS,1571500,1/11/21 4:15,EST,1.33,P,217,P
USGS,1571500,1/11/21 4:30,EST,1.32,P,215,P
USGS,1571500,1/11/21 4:45,EST,1.32,P,215,P
USGS,1571500,1/11/21 5:00,EST,1.32,P,215,P
USGS,1571500,1/11/21 5:15,EST,1.32,P,215,P
USGS,1571500,1/11/21 5:30,EST,1.32,P,215,P
USGS,1571500,1/11/21 5:45,EST,1.32,P,215,P
USGS,1571500,1/11/21 6:00,EST,1.32,P,215,P
USGS,1571500,1/11/21 6:15,EST,1.32,P,215,P
USGS,1571500,1/11/21 6:30,EST,1.32,P,215,P
USGS,1571500,1/11/21 6:45,EST,1.32,P,215,P
USGS,1571500,1/11/21 7:00,EST,1.32,P,215,P
USGS,1571500,1/11/21 7:15,EST,1.32,P,215,P
USGS,1571500,1/11/21 7:30,EST,1.32,P,215,P
USGS,1571500,1/11/21 7:45,EST,1.32,P,215,P
USGS,1571500,1/11/21 8:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 8:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 8:30,EST,1.32,P,215,P
USGS,1571500,1/11/21 8:45,EST,1.32,P,215,P
USGS,1571500,1/11/21 9:00,EST,1.32,P,215,P
USGS,1571500,1/11/21 9:15,EST,1.32,P,215,P
USGS,1571500,1/11/21 9:30,EST,1.32,P,215,P
USGS,1571500,1/11/21 9:45,EST,1.32,P,215,P
USGS,1571500,1/11/21 10:00,EST,1.32,P,215,P
USGS,1571500,1/11/21 10:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 10:30,EST,1.32,P,215,P
USGS,1571500,1/11/21 10:45,EST,1.32,P,215,P
USGS,1571500,1/11/21 11:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 11:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 11:30,EST,1.31,P,212,P
USGS,1571500,1/11/21 11:45,EST,1.31,P,212,P
USGS,1571500,1/11/21 12:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 12:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 12:30,EST,1.31,P,212,P
USGS,1571500,1/11/21 12:45,EST,1.31,P,212,P
USGS,1571500,1/11/21 13:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 13:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 13:30,EST,1.31,P,212,P
USGS,1571500,1/11/21 13:45,EST,1.31,P,212,P
USGS,1571500,1/11/21 14:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 14:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 14:30,EST,1.3,P,210,P
USGS,1571500,1/11/21 14:45,EST,1.3,P,210,P
USGS,1571500,1/11/21 15:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 15:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 15:30,EST,1.31,P,212,P
USGS,1571500,1/11/21 15:45,EST,1.31,P,212,P
USGS,1571500,1/11/21 16:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 16:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 16:30,EST,1.31,P,212,P
USGS,1571500,1/11/21 16:45,EST,1.3,P,210,P
USGS,1571500,1/11/21 17:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 17:15,EST,1.3,P,210,P
USGS,1571500,1/11/21 17:30,EST,1.3,P,210,P
USGS,1571500,1/11/21 17:45,EST,1.31,P,212,P
USGS,1571500,1/11/21 18:00,EST,1.3,P,210,P
USGS,1571500,1/11/21 18:15,EST,1.3,P,210,P
USGS,1571500,1/11/21 18:30,EST,1.3,P,210,P
USGS,1571500,1/11/21 18:45,EST,1.3,P,210,P
USGS,1571500,1/11/21 19:00,EST,1.3,P,210,P
USGS,1571500,1/11/21 19:15,EST,1.3,P,210,P
USGS,1571500,1/11/21 19:30,EST,1.3,P,210,P
USGS,1571500,1/11/21 19:45,EST,1.3,P,210,P
USGS,1571500,1/11/21 20:00,EST,1.3,P,210,P
USGS,1571500,1/11/21 20:15,EST,1.3,P,210,P
USGS,1571500,1/11/21 20:30,EST,1.3,P,210,P
USGS,1571500,1/11/21 20:45,EST,1.31,P,212,P
USGS,1571500,1/11/21 21:00,EST,1.3,P,210,P
USGS,1571500,1/11/21 21:15,EST,1.31,P,212,P
USGS,1571500,1/11/21 21:30,EST,1.3,P,210,P
USGS,1571500,1/11/21 21:45,EST,1.3,P,210,P
USGS,1571500,1/11/21 22:00,EST,1.3,P,210,P
USGS,1571500,1/11/21 22:15,EST,1.3,P,210,P
USGS,1571500,1/11/21 22:30,EST,1.3,P,210,P
USGS,1571500,1/11/21 22:45,EST,1.3,P,210,P
USGS,1571500,1/11/21 23:00,EST,1.31,P,212,P
USGS,1571500,1/11/21 23:15,EST,1.3,P,210,P
USGS,1571500,1/11/21 23:30,EST,1.31,P,212,P
USGS,1571500,1/11/21 23:45,EST,1.31,P,212,P
USGS,1571500,1/12/21 0:00,EST,1.31,P,212,P
USGS,1571500,1/12/21 0:15,EST,1.31,P,212,P
USGS,1571500,1/12/21 0:30,EST,1.31,P,212,P
USGS,1571500,1/12/21 0:45,EST,1.31,P,212,P
USGS,1571500,1/12/21 1:00,EST,1.31,P,212,P
USGS,1571500,1/12/21 1:15,EST,1.31,P,212,P
USGS,1571500,1/12/21 1:30,EST,1.31,P,212,P
USGS,1571500,1/12/21 1:45,EST,1.31,P,212,P
USGS,1571500,1/12/21 2:00,EST,1.31,P,212,P
USGS,1571500,1/12/21 2:15,EST,1.31,P,212,P
USGS,1571500,1/12/21 2:30,EST,1.31,P,212,P
USGS,1571500,1/12/21 2:45,EST,1.31,P,212,P
USGS,1571500,1/12/21 3:00,EST,1.3,P,210,P
USGS,1571500,1/12/21 3:15,EST,1.3,P,210,P
USGS,1571500,1/12/21 3:30,EST,1.3,P,210,P
USGS,1571500,1/12/21 3:45,EST,1.3,P,210,P
USGS,1571500,1/12/21 4:00,EST,1.3,P,210,P
USGS,1571500,1/12/21 4:15,EST,1.3,P,210,P
USGS,1571500,1/12/21 4:30,EST,1.29,P,207,P
USGS,1571500,1/12/21 4:45,EST,1.29,P,207,P
USGS,1571500,1/12/21 5:00,EST,1.29,P,207,P
USGS,1571500,1/12/21 5:15,EST,1.29,P,207,P
USGS,1571500,1/12/21 5:30,EST,1.29,P,207,P
USGS,1571500,1/12/21 5:45,EST,1.29,P,207,P
USGS,1571500,1/12/21 6:00,EST,1.29,P,207,P
USGS,1571500,1/12/21 6:15,EST,1.29,P,207,P
USGS,1571500,1/12/21 6:30,EST,1.29,P,207,P
USGS,1571500,1/12/21 6:45,EST,1.29,P,207,P
USGS,1571500,1/12/21 7:00,EST,1.29,P,207,P
USGS,1571500,1/12/21 7:15,EST,1.29,P,207,P
USGS,1571500,1/12/21 7:30,EST,1.28,P,205,P
USGS,1571500,1/12/21 7:45,EST,1.29,P,207,P
USGS,1571500,1/12/21 8:00,EST,1.29,P,207,P
USGS,1571500,1/12/21 8:15,EST,1.29,P,207,P
USGS,1571500,1/12/21 8:30,EST,1.29,P,207,P
USGS,1571500,1/12/21 8:45,EST,1.29,P,207,P
USGS,1571500,1/12/21 9:00,EST,1.29,P,207,P
USGS,1571500,1/12/21 9:15,EST,1.29,P,207,P
USGS,1571500,1/12/21 9:30,EST,1.29,P,207,P
USGS,1571500,1/12/21 9:45,EST,1.29,P,207,P
USGS,1571500,1/12/21 10:00,EST,1.29,P,207,P
USGS,1571500,1/12/21 10:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 10:30,EST,1.29,P,207,P
USGS,1571500,1/12/21 10:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 11:00,EST,1.29,P,207,P
USGS,1571500,1/12/21 11:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 11:30,EST,1.28,P,205,P
USGS,1571500,1/12/21 11:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 12:00,EST,1.29,P,207,P
USGS,1571500,1/12/21 12:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 12:30,EST,1.28,P,205,P
USGS,1571500,1/12/21 12:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 13:00,EST,1.28,P,205,P
USGS,1571500,1/12/21 13:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 13:30,EST,1.28,P,205,P
USGS,1571500,1/12/21 13:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 14:00,EST,1.28,P,205,P
USGS,1571500,1/12/21 14:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 14:30,EST,1.27,P,203,P
USGS,1571500,1/12/21 14:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 15:00,EST,1.28,P,205,P
USGS,1571500,1/12/21 15:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 15:30,EST,1.27,P,203,P
USGS,1571500,1/12/21 15:45,EST,1.27,P,203,P
USGS,1571500,1/12/21 16:00,EST,1.27,P,203,P
USGS,1571500,1/12/21 16:15,EST,1.27,P,203,P
USGS,1571500,1/12/21 16:30,EST,1.27,P,203,P
USGS,1571500,1/12/21 16:45,EST,1.27,P,203,P
USGS,1571500,1/12/21 17:00,EST,1.27,P,203,P
USGS,1571500,1/12/21 17:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 17:30,EST,1.27,P,203,P
USGS,1571500,1/12/21 17:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 18:00,EST,1.28,P,205,P
USGS,1571500,1/12/21 18:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 18:30,EST,1.28,P,205,P
USGS,1571500,1/12/21 18:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 19:00,EST,1.28,P,205,P
USGS,1571500,1/12/21 19:15,EST,1.27,P,203,P
USGS,1571500,1/12/21 19:30,EST,1.27,P,203,P
USGS,1571500,1/12/21 19:45,EST,1.27,P,203,P
USGS,1571500,1/12/21 20:00,EST,1.27,P,203,P
USGS,1571500,1/12/21 20:15,EST,1.27,P,203,P
USGS,1571500,1/12/21 20:30,EST,1.27,P,203,P
USGS,1571500,1/12/21 20:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 21:00,EST,1.27,P,203,P
USGS,1571500,1/12/21 21:15,EST,1.28,P,205,P
USGS,1571500,1/12/21 21:30,EST,1.28,P,205,P
USGS,1571500,1/12/21 21:45,EST,1.28,P,205,P
USGS,1571500,1/12/21 22:00,EST,1.27,P,203,P
USGS,1571500,1/12/21 22:15,EST,1.27,P,203,P
USGS,1571500,1/12/21 22:30,EST,1.27,P,203,P
USGS,1571500,1/12/21 22:45,EST,1.27,P,203,P
USGS,1571500,1/12/21 23:00,EST,1.27,P,203,P
USGS,1571500,1/12/21 23:15,EST,1.27,P,203,P
USGS,1571500,1/12/21 23:30,EST,1.28,P,205,P
USGS,1571500,1/12/21 23:45,EST,1.28,P,205,P
USGS,1571500,1/13/21 0:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 0:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 0:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 0:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 1:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 1:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 1:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 1:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 2:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 2:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 2:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 2:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 3:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 3:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 3:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 3:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 4:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 4:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 4:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 4:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 5:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 5:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 5:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 5:45,EST,1.28,P,205,P
USGS,1571500,1/13/21 6:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 6:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 6:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 6:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 7:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 7:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 7:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 7:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 8:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 8:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 8:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 8:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 9:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 9:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 9:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 9:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 10:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 10:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 10:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 10:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 11:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 11:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 11:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 11:45,EST,1.27,P,203,P
USGS,1571500,1/13/21 12:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 12:15,EST,1.27,P,203,P
USGS,1571500,1/13/21 12:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 12:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 13:00,EST,1.27,P,203,P
USGS,1571500,1/13/21 13:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 13:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 13:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 14:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 14:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 14:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 14:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 15:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 15:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 15:30,EST,1.27,P,203,P
USGS,1571500,1/13/21 15:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 16:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 16:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 16:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 16:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 17:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 17:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 17:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 17:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 18:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 18:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 18:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 18:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 19:00,EST,1.25,P,198,P
USGS,1571500,1/13/21 19:15,EST,1.25,P,198,P
USGS,1571500,1/13/21 19:30,EST,1.25,P,198,P
USGS,1571500,1/13/21 19:45,EST,1.25,P,198,P
USGS,1571500,1/13/21 20:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 20:15,EST,1.25,P,198,P
USGS,1571500,1/13/21 20:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 20:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 21:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 21:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 21:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 21:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 22:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 22:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 22:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 22:45,EST,1.26,P,200,P
USGS,1571500,1/13/21 23:00,EST,1.26,P,200,P
USGS,1571500,1/13/21 23:15,EST,1.26,P,200,P
USGS,1571500,1/13/21 23:30,EST,1.26,P,200,P
USGS,1571500,1/13/21 23:45,EST,1.26,P,200,P
USGS,1571500,1/14/21 0:00,EST,1.26,P,200,P
USGS,1571500,1/14/21 0:15,EST,1.26,P,200,P
USGS,1571500,1/14/21 0:30,EST,1.26,P,200,P
USGS,1571500,1/14/21 0:45,EST,1.26,P,200,P
USGS,1571500,1/14/21 1:00,EST,1.26,P,200,P
USGS,1571500,1/14/21 1:15,EST,1.26,P,200,P
USGS,1571500,1/14/21 1:30,EST,1.26,P,200,P
USGS,1571500,1/14/21 1:45,EST,1.26,P,200,P
USGS,1571500,1/14/21 2:00,EST,1.26,P,200,P
USGS,1571500,1/14/21 2:15,EST,1.26,P,200,P
USGS,1571500,1/14/21 2:30,EST,1.26,P,200,P
USGS,1571500,1/14/21 2:45,EST,1.26,P,200,P
USGS,1571500,1/14/21 3:00,EST,1.26,P,200,P
USGS,1571500,1/14/21 3:15,EST,1.26,P,200,P
USGS,1571500,1/14/21 3:30,EST,1.26,P,200,P
USGS,1571500,1/14/21 3:45,EST,1.26,P,200,P
USGS,1571500,1/14/21 4:00,EST,1.26,P,200,P
